2024-06-08 20:44:55 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15016
2024-06-08 20:44:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-08 20:44:55 0 [Note] InnoDB: Uses event mutexes
2024-06-08 20:44:55 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-08 20:44:55 0 [Note] InnoDB: Number of pools: 1
2024-06-08 20:44:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=416] with future log sequence number 17711745
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=391] with future log sequence number 17711602
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=434] with future log sequence number 17711558
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=2] with future log sequence number 17703265
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=430] with future log sequence number 17711514
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=417] with future log sequence number 17711470
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 17702786
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=367] with future log sequence number 17711426
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=312] with future log sequence number 17711382
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=384] with future log sequence number 17711338
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=42, page number=3] with future log sequence number 17720122
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=42, page number=4] with future log sequence number 17720026
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=25, page number=3] with future log sequence number 17720395
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=273] with future log sequence number 17847458
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 17847458
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=3] with future log sequence number 17847414
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=95] with future log sequence number 17847414
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 17847590
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=5] with future log sequence number 17847392
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=9] with future log sequence number 17847379
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=218] with future log sequence number 17847414
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 17847590
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=17] with future log sequence number 17847077
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=16] with future log sequence number 17847034
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=15] with future log sequence number 17846995
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=14] with future log sequence number 17846956
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=275] with future log sequence number 17847546
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=7] with future log sequence number 17846841
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=20] with future log sequence number 17846841
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=19] with future log sequence number 17842462
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=2] with future log sequence number 17847077
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=18] with future log sequence number 17825537
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=13] with future log sequence number 17847097
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=3] with future log sequence number 17847077
